variant_id,task,method,lm_window_length,lm_slide_length,lm_top_split,lm_skip,lm_stem_length,lm_prune,lm_likelihood_weight,lm_prior_weight,lm_length_penalty,corpus_filename,result_filename,accuracy,f1,status,source_csv,precision,recall,f_score,resolved_result_file,metric_source
v4,morphology,lm-syllable,3,3,1,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v4-1312393380.csv,0.285537,0.358150,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.35815,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v4-1312393380.csv,index_csv
v5,morphology,lm-syllable,3,3,3,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v5-1312394066.csv,0.22046,0.212196,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.212196,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v5-1312394066.csv,index_csv
v6,morphology,lm-syllable,3,3,5,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v6-1312394752.csv,0.239211,0.217637,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.217637,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v6-1312394752.csv,index_csv
v7,morphology,lm-syllable,4,4,1,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v7-1312395837.csv,0.285537,0.358150,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.35815,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v7-1312395837.csv,index_csv
v8,morphology,lm-syllable,4,4,3,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v8-1312396523.csv,0.219358,0.211134,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.211134,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v8-1312396523.csv,index_csv
v9,morphology,lm-syllable,4,4,5,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v9-1312397209.csv,0.243623,0.221651,found,resources/results/reviewer1/comment1-morphology-lm-syllable.csv,,,0.221651,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-syllable-v9-1312397209.csv,index_csv
v1,ner,frequent-ngram,2,2,1,2,7,100,0.15,0.85,none,resources/text//ner/175838085.txt,resources/results/skip/frequent-ngram/ner/skip//240-2-733130507.xml,0.922391857506,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.922391857506,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-2-733130507.xml,result_file
v2,ner,frequent-ngram,2,2,3,2,7,100,0.15,0.85,none,resources/text//ner/175838771.txt,resources/results/skip/frequent-ngram/ner/skip//240-2-392817383.xml,0.920828789531,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.920828789531,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-2-392817383.xml,result_file
v3,ner,frequent-ngram,2,2,5,2,7,100,0.15,0.85,none,resources/text//ner/175839457.txt,resources/results/skip/frequent-ngram/ner/skip//240-2-52504259.xml,0.922119229371,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.922119229371,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-2-52504259.xml,result_file
v4,ner,frequent-ngram,3,3,1,3,7,100,0.15,0.85,none,resources/text//ner/175840542.txt,resources/results/skip/frequent-ngram/ner/skip//240-3-2012347133.xml,0.922082878953,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.922082878953,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-3-2012347133.xml,result_file
v5,ner,frequent-ngram,3,3,3,3,7,100,0.15,0.85,none,resources/text//ner/175841228.txt,resources/results/skip/frequent-ngram/ner/skip//240-3-1672034009.xml,0.92250090876,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.92250090876,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-3-1672034009.xml,result_file
v6,ner,frequent-ngram,3,3,5,3,7,100,0.15,0.85,none,resources/text//ner/175841914.txt,resources/results/skip/frequent-ngram/ner/skip//240-3-1331720885.xml,0.921174118502,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.921174118502,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-3-1331720885.xml,result_file
v7,ner,frequent-ngram,4,4,1,4,7,100,0.15,0.85,none,resources/text//ner/175842999.txt,resources/results/skip/frequent-ngram/ner/skip//240-4--1003403537.xml,0.922446383133,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.922446383133,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-4--1003403537.xml,result_file
v8,ner,frequent-ngram,4,4,3,4,7,100,0.15,0.85,none,resources/text//ner/175843685.txt,resources/results/skip/frequent-ngram/ner/skip//240-4--1343716661.xml,0.921973827699,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.921973827699,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-4--1343716661.xml,result_file
v9,ner,frequent-ngram,4,4,5,4,7,100,0.15,0.85,none,resources/text//ner/175844371.txt,resources/results/skip/frequent-ngram/ner/skip//240-4--1684029785.xml,0.92213740458,,found,resources/results/reviewer1/comment1-ner-frequent-ngram.csv,,,0.92213740458,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/frequent-ngram/ner/skip/240-4--1684029785.xml,result_file
v1,ner,lm-lemma,2,2,1,2,7,100,0.15,0.85,none,resources/text//ner/-1392569637.txt,resources/results/skip/lm-lemma/ner/skip//240-2-1659686289.xml,0.951090512541,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.951090512541,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-2-1659686289.xml,result_file
v2,ner,lm-lemma,2,2,3,2,7,100,0.15,0.85,none,resources/text//ner/-1392568951.txt,resources/results/skip/lm-lemma/ner/skip//240-2-1319373165.xml,0.952181025082,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952181025082,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-2-1319373165.xml,result_file
v3,ner,lm-lemma,2,2,5,2,7,100,0.15,0.85,none,resources/text//ner/-1392568265.txt,resources/results/skip/lm-lemma/ner/skip//240-2-979060041.xml,0.952544529262,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.791203628097,0.574717826868,0.651787724005,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-2-979060041.xml,result_file
v4,ner,lm-lemma,3,3,1,3,7,100,0.15,0.85,none,resources/text//ner/-1392567180.txt,resources/results/skip/lm-lemma/ner/skip//240-3--1356064381.xml,0.952871683024,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952871683024,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--1356064381.xml,result_file
v5,ner,lm-lemma,3,3,3,3,7,100,0.15,0.85,none,resources/text//ner/-1392566494.txt,resources/results/skip/lm-lemma/ner/skip//240-3--1696377505.xml,0.952562704471,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952562704471,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--1696377505.xml,result_file
v6,ner,lm-lemma,3,3,5,3,7,100,0.15,0.85,none,resources/text//ner/-1392565808.txt,resources/results/skip/lm-lemma/ner/skip//240-3--2036690629.xml,0.952199200291,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952199200291,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--2036690629.xml,result_file
v7,ner,lm-lemma,4,4,1,4,7,100,0.15,0.85,none,resources/text//ner/-1392564723.txt,resources/results/skip/lm-lemma/ner/skip//240-4--76847755.xml,0.951363140676,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.951363140676,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-4--76847755.xml,result_file
v8,ner,lm-lemma,4,4,3,4,7,100,0.15,0.85,none,resources/text//ner/-1392564037.txt,resources/results/skip/lm-lemma/ner/skip//240-4--417160879.xml,0.951126862959,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.951126862959,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-4--417160879.xml,result_file
v9,ner,lm-lemma,4,4,5,4,7,100,0.15,0.85,none,resources/text//ner/-1392563351.txt,resources/results/skip/lm-lemma/ner/skip//240-4--757474003.xml,0.951762995274,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.951762995274,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-4--757474003.xml,result_file
v10,ner,lm-lemma,3,3,3,3,7,100,0.0,1.0,none,resources/text//ner/-2079644288.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1242594459.xml,0.952271901127,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952271901127,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1242594459.xml,result_file
v11,ner,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_parts,resources/text//ner/-1747506257.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1922520633.xml,0.953489640131,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.953489640131,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1922520633.xml,result_file
v12,ner,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_sqrt_parts,resources/text//ner/1689808136.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1599431083.xml,0.952671755725,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952671755725,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1599431083.xml,result_file
v13,ner,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_log_parts,resources/text//ner/1363077970.txt,resources/results/skip/lm-lemma/ner/skip//240-3--977129025.xml,0.952599054889,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952599054889,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--977129025.xml,result_file
v14,ner,lm-lemma,3,3,3,3,7,100,0.05,0.95,none,resources/text//ner/941152357.txt,resources/results/skip/lm-lemma/ner/skip//240-3--1305666523.xml,0.952817157397,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952817157397,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--1305666523.xml,result_file
v15,ner,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_parts,resources/text//ner/1273290388.txt,resources/results/skip/lm-lemma/ner/skip//240-3--625740349.xml,0.952798982188,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,,,0.952798982188,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--625740349.xml,result_file
v16,ner,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_sqrt_parts,resources/text//ner/415637485.txt,resources/results/skip/lm-lemma/ner/skip//240-3--948829899.xml,0.952708106143,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.790831063175,0.567484398853,0.642653116453,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--948829899.xml,result_file
v17,ner,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_log_parts,resources/text//ner/88907319.txt,resources/results/skip/lm-lemma/ner/skip//240-3-769577289.xml,0.952926208651,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.778765339655,0.579405306275,0.651666690307,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-769577289.xml,result_file
v18,ner,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_parts,resources/text//ner/2119117743.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1770477113.xml,0.9522173755,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.791219256446,0.569873662909,0.643738391534,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1770477113.xml,result_file
v19,ner,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_sqrt_parts,resources/text//ner/1261464840.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1447387563.xml,0.953198836787,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.79734104617,0.571394791246,0.649442590418,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1447387563.xml,result_file
v20,ner,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_log_parts,resources/text//ner/934734674.txt,resources/results/skip/lm-lemma/ner/skip//240-3--1129172545.xml,0.951344965467,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.758537416141,0.56987049833,0.63859144247,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--1129172545.xml,result_file
v21,ner,lm-lemma,3,3,3,3,7,100,0.3,0.7,none,resources/text//ner/-1782897280.txt,resources/results/skip/lm-lemma/ner/skip//240-3--781157221.xml,0.95294438386,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.80185424816,0.57594532568,0.652414404749,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--781157221.xml,result_file
v22,ner,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_parts,resources/text//ner/-1450759249.txt,resources/results/skip/lm-lemma/ner/skip//240-3--101231047.xml,0.951635768811,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.789799971283,0.55902367149,0.636521590394,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--101231047.xml,result_file
v23,ner,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_sqrt_parts,resources/text//ner/1986555144.txt,resources/results/skip/lm-lemma/ner/skip//240-3--424320597.xml,0.952199200291,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.783683159622,0.555258368248,0.631716221837,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--424320597.xml,result_file
v24,ner,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_log_parts,resources/text//ner/1659824978.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1294086591.xml,0.952562704471,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.771029975141,0.592503288474,0.656469688121,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1294086591.xml,result_file
v25,ner,lm-lemma,3,3,3,3,7,100,0.5,0.5,none,resources/text//ner/-1189403264.txt,resources/results/skip/lm-lemma/ner/skip//240-3--533693285.xml,0.952853507815,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.79557817981,0.567433796604,0.647739595622,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--533693285.xml,result_file
v26,ner,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_parts,resources/text//ner/-857265233.txt,resources/results/skip/lm-lemma/ner/skip//240-3-146232889.xml,0.952181025082,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.803650698908,0.571765250733,0.651672003898,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-146232889.xml,result_file
v27,ner,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_sqrt_parts,resources/text//ner/-1714918136.txt,resources/results/skip/lm-lemma/ner/skip//240-3--176856661.xml,0.9522173755,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.815381163802,0.572988725849,0.649620558827,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3--176856661.xml,result_file
v28,ner,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_log_parts,resources/text//ner/-2041648302.txt,resources/results/skip/lm-lemma/ner/skip//240-3-1541550527.xml,0.952199200291,,found,resources/results/reviewer1/comment1-ner-lm-lemma.csv,0.79570927294,0.574558931026,0.648994039714,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/ner/skip/240-3-1541550527.xml,result_file
v1,ner,lm-rank,2,2,1,2,7,100,0.15,0.85,none,resources/text//ner/249431159.txt,resources/results/skip/lm-rank/ner/skip//240-2--1826068211.xml,0.937422755362,,found,resources/results/reviewer1/comment1-ner-lm-rank.csv,0.708642294588,0.441961265827,0.526664107914,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/ner/skip/240-2--1826068211.xml,result_file
v2,ner,lm-rank,2,2,3,2,7,100,0.15,0.85,none,resources/text//ner/249431845.txt,resources/results/skip/lm-rank/ner/skip//240-2-2128585961.xml,0.935005452563,,found,resources/results/reviewer1/comment1-ner-lm-rank.csv,0.70235357849,0.415527484145,0.493388889287,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/ner/skip/240-2-2128585961.xml,result_file
v3,ner,lm-rank,2,2,5,2,7,100,0.15,0.85,none,resources/text//ner/249432531.txt,resources/results/skip/lm-rank/ner/skip//240-2-1788272837.xml,0.937150127226,,found,resources/results/reviewer1/comment1-ner-lm-rank.csv,0.694784136712,0.435109521768,0.512704939721,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/ner/skip/240-2-1788272837.xml,result_file
v4,ner,lm-rank,3,3,1,3,7,100,0.15,0.85,none,resources/text//ner/249433616.txt,resources/results/skip/lm-rank/ner/skip//240-3--546851585.xml,0.937131952017,,found,resources/results/reviewer1/comment1-ner-lm-rank.csv,0.738586583644,0.427985119629,0.515935864921,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/ner/skip/240-3--546851585.xml,result_file
